doi,best_oa_location,oa_locations,oa_locations_embargoed,data_standard,is_oa,is_paratext,genre,oa_status,has_repository_copy,journal_is_oa,journal_is_in_doaj,journal_issns,journal_issn_l,journal_name,publisher,published_date,year,title,updated_resource,authors
10.2478/hacq-2018-0008,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,FALSE,1854-9829,1581-4661,Hacquetia,Walter de Gruyter GmbH,2019-02-14,2019,On <i>Atriplex canescens</i> (<i>Chenopodiaceae</i> s. str./<i>Amaranthaceae</i> s. l.) in Tunisia: nomenclatural and morphological notes on its infraspecific variability,2022-08-26T07:00:25.867813,
10.7320/flmedit28.145,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,"1120-4052,2240-4538",1120-4052,Flora Mediterranea,Fondazione Pro Herbario Mediterraneo,2018-01-01,2018,"A new record for the non-native flora of Tunisia, Eclipta prostrata (Asteraceae), and a note on the national status of Erigeron bonariensis, Symphyotrichum squamatum (Asteraceae), and Lepidium didymum (Brassicaceae)",2022-04-05T04:39:01.716094,
10.18520/cs/v110/i11/2155-2159,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0011-3891,0011-3891,Current Science,Current Science Association,2016-06-10,2016,The New Invasive Pest &lt;i&gt;Tuta absoluta&lt;/i&gt; (Meyrick) (lepidoptera: Gelechiidae) in India and its Natural Enemies along with Evaluation of Trichogrammatids for its Biological Control,2022-07-29T12:18:47.255916,
10.1111/jvs.12898,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"1100-9233,1654-1103",1100-9233,Journal of Vegetation Science,Wiley,2020-06-11,2020,The fate of páramo plant assemblages in the sky islands of the northern Andes,2022-10-11T08:48:46.800196,
10.1038/s41559-020-01303-0,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,2397-334X,2397-334X,Nature Ecology &amp; Evolution,Springer Science and Business Media LLC,2020-09-14,2020,Tropical and Mediterranean biodiversity is disproportionately sensitive to land-use and climate change,2022-08-09T08:51:35.314854,
10.1130/g47841.1,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"0091-7613,1943-2682",0091-7613,Geology,Geological Society of America,2020-09-04,2020,"Temperature change in subtropical southeastern Africa during the past 790,000 yr",2022-10-02T06:09:22.141953,
10.1016/j.lssr.2019.12.001,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,2214-5524,2214-5524,Life Sciences in Space Research,Elsevier BV,2020-02-01,2020,Mars Terraforming: A Geographic Information Systems Framework,2021-03-27T03:19:34.695919,
10.1093/icb/icaa058,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"1540-7063,1557-7023",1540-7063,Integrative and Comparative Biology,Oxford University Press (OUP),2020-06-04,2020,Every Rule Has an Exception: a Cheater in the Community-Wide Mutualism in Antarctic Seaweed Forests,2021-12-11T14:07:30.852850,
10.1111/geb.13003,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,"1466-822X,1466-8238",1466-822X,Global Ecology and Biogeography,Wiley,2019-09-12,2019,Range size predicts the risk of local extinction from habitat loss,2022-10-31T01:38:09.154770,
10.1111/mam.12210,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0305-1838,1365-2907",0305-1838,Mammal Review,Wiley,2020-08-11,2020,Modelling the spatial distribution of selected North American woodland mammals under future climate scenarios,2021-01-18T11:46:45.097401,
10.1186/s12859-018-2201-7,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1471-2105,1471-2105,BMC Bioinformatics,Springer Science and Business Media LLC,2018-05-30,2018,Recommending plant taxa for supporting on-site species identification,2022-11-14T07:06:06.219546,
10.1016/j.cub.2019.07.059,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,0960-9822,0960-9822,Current Biology,Elsevier BV,2019-09-01,2019,Adaptive Evolution Is Common in Rapid Evolutionary Radiations,2022-11-19T08:14:15.643605,
10.1111/ddi.12872,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,"1366-9516,1472-4642",1366-9516,Diversity and Distributions,Wiley,2018-12-11,2018,Climate change is likely to affect the distribution but not parapatry of the Brazilian marmoset monkeys (<i>Callithrix</i>spp.),2022-11-03T14:23:33.179711,
10.1002/ece3.4800,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2045-7758,2045-7758,Ecology and Evolution,Wiley,2019-01-28,2019,SPECIES: A platform for the exploration of ecological data,2022-10-26T11:19:13.331131,
10.1111/ecog.04886,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2019-12-01,2019,Biotic predictors with phenological information improve range estimates for migrating monarch butterflies in Mexico,2022-10-08T12:57:30.787162,
10.1038/s41467-020-16498-w,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2041-1723,2041-1723,Nature Communications,Springer Science and Business Media LLC,2020-05-29,2020,Trophic innovations fuel reef fish diversification,2022-11-08T20:23:48.723738,
10.1016/j.jaridenv.2020.104139,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0140-1963,0140-1963,Journal of Arid Environments,Elsevier BV,2020-06-01,2020,Influence of climate stability on endemism of the vascular plants of the Chihuahuan Desert,2021-01-15T23:13:59.801765,
10.1089/vbz.2018.2387,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"1530-3667,1557-7759",1530-3667,Vector-Borne and Zoonotic Diseases,Mary Ann Liebert Inc,2019-07-01,2019,Reviewing the Potential Vectors and Hosts of African Swine Fever Virus Transmission in the United States,2021-11-25T17:04:17.941799,
10.1111/gcb.15159,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"1354-1013,1365-2486",1354-1013,Global Change Biology,Wiley,2020-07-10,2020,What and where? Predicting invasion hotspots in the Arctic marine realm,2021-02-07T10:55:23.451720,
10.1038/s41559-019-1062-4,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,2397-334X,2397-334X,Nature Ecology &amp; Evolution,Springer Science and Business Media LLC,2019-12-23,2019,Phenological shifts alter the seasonal structure of pollinator assemblages in Europe,2022-11-19T00:38:12.010491,
10.1038/s41598-020-58561-y,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2045-2322,2045-2322,Scientific Reports,Springer Science and Business Media LLC,2020-01-31,2020,Invasive marine species discovered on non–native kelp rafts in the warmest Antarctic island,2022-05-20T05:00:43.760112,
10.1111/gcb.15343,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"1354-1013,1365-2486",1354-1013,Global Change Biology,Wiley,2020-10-12,2020,High silicon concentrations in grasses are linked to environmental conditions and not associated with C <sub>4</sub> photosynthesis,2022-09-09T05:09:51.351142,
10.1111/gcb.14974,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"1354-1013,1365-2486",1354-1013,Global Change Biology,Wiley,2020-02-10,2020,Projecting global mariculture diversity under climate change,2021-11-28T19:28:43.735023,
10.3390/su11246972,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2071-1050,2071-1050,Sustainability,MDPI AG,2019-12-06,2019,A Conceptual Framework for Choosing Target Species for Wildlife-Inclusive Urban Design,2022-05-18T13:23:56.449968,
10.1086/706238,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1058-5893,1537-5315",1058-5893,International Journal of Plant Sciences,University of Chicago Press,2020-01-01,2020,Learning from Dynamic Traits: Seasonal Shifts Yield Insights into Ecophysiological Trade-Offs across Scales from Macroevolutionary to Intraindividual,2021-04-17T21:30:29.717246,
10.1007/s00484-020-01944-7,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0020-7128,1432-1254",0020-7128,International Journal of Biometeorology,Springer Science and Business Media LLC,2020-06-07,2020,Medium- and long-range transport events of Alnus pollen in western Mediterranean,2021-01-14T12:11:50.934259,
10.3750/aip2016.46.2.08,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"0137-1592,1734-1515",0137-1592,Acta Ichthyologica et Piscatoria,Pensoft Publishers,2016-06-30,2016,"First report of teardrop threadfin bream,Nemipterus isacanthus (Actinopterygii: Perciformes: Nemipteridae), from the Solomon Sea, Papua New Guinea",2021-10-05T12:58:00.732196,
10.1016/j.cub.2016.09.045,,,,2,TRUE,FALSE,journal-article,bronze,TRUE,FALSE,FALSE,0960-9822,0960-9822,Current Biology,Elsevier BV,2016-12-01,2016,Bioquality Hotspots in the Tropical African Flora,2022-08-30T02:49:09.773893,
10.1101/744441,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2019-08-22,2019,Modelling the niches of wild and domesticated Ungulate species using deep learning,2021-01-14T07:31:29.123429,
10.1016/j.ecolind.2018.11.016,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,1470-160X,1470-160X,Ecological Indicators,Elsevier BV,2019-03-01,2019,Comprehensiveness of conservation of useful wild plants: An operational indicator for biodiversity and sustainable development targets,2021-01-19T12:58:51.146700,
10.3389/fmars.2017.00373,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2296-7745,2296-7745,Frontiers in Marine Science,Frontiers Media SA,2017-11-30,2017,Assessing the Potential of Sponges (Porifera) as Indicators of Ocean Dissolved Si Concentrations,2021-04-21T19:33:33.682115,
10.1111/jse.12570,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1674-4918,1759-6831",1759-6831,Journal of Systematics and Evolution,Wiley,2020-02-27,2020,Phylogeographic sampling guided by species distribution modeling reveals the Quaternary history of the Mediterranean–Canarian<i>Cistus monspeliensis</i>(Cistaceae),2022-10-15T21:41:41.409736,
10.1134/s0032945220030108,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0032-9452,1555-6425",0032-9452,Journal of Ichthyology,Pleiades Publishing Ltd,2020-05-01,2020,"Hypothesis of Antimora spp. (Moridae) Dispersion in the World Oceans Based on Data on Modern Distribution, Genetic Analysis, and Ancient Records",2021-01-19T03:44:17.463856,
10.1111/ecog.04871,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2020-03-23,2020,Connecting species’ geographical distributions to environmental variables: range maps versus observed points of occurrence,2022-10-20T06:56:57.302547,
10.21829/abm127.2020.1625,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"2448-7589,0187-7151",0187-7151,Acta Botanica Mexicana,"Instituto de Ecologia, A.C.",2020-01-31,2020,"A new species of Annonaceae, endemic to the limestone karst forests of Chiapas, Mexico",2022-06-06T15:21:45.772363,
10.1111/geb.13165,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"1466-822X,1466-8238",1466-822X,Global Ecology and Biogeography,Wiley,2020-08-13,2020,A cross‐scale assessment of productivity–diversity relationships,2022-10-13T02:22:48.844103,
10.1093/icb/icw032,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"1540-7063,1557-7023",1540-7063,Integrative and Comparative Biology,Oxford University Press (OUP),2016-06-01,2016,Species Distribution Modeling of Deep Pelagic Eels,2022-11-15T02:58:11.710758,
10.1016/j.jep.2020.113339,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,0378-8741,0378-8741,Journal of Ethnopharmacology,Elsevier BV,2021-01-01,2021,"Cereus hildmannianus (K.) Schum. (Cactaceae): Ethnomedical uses, phytochemistry and biological activities",2022-10-14T23:01:58.456731,
10.1016/j.jspr.2020.101681,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0022-474X,0022-474X,Journal of Stored Products Research,Elsevier BV,2020-12-01,2020,Estimating economic damage to cocoa bean production with changes in the spatial distribution of Tribolium castaneum (Herbst) (Coleoptera: Tenebrionidae) in response to climate change,2021-01-18T03:22:33.719185,
10.3897/phytokeys.157.34032,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1314-2003,1314-2011",1314-2003,PhytoKeys,Pensoft Publishers,2020-08-26,2020,Biogeography and evolution of Asian Gesneriaceae based on updated taxonomy,2022-05-16T15:30:15.242087,
10.1007/s10021-018-0254-0,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"1432-9840,1435-0629",1432-9840,Ecosystems,Springer Science and Business Media LLC,2018-04-24,2018,Climatic Suitability Derived from Species Distribution Models Captures Community Responses to an Extreme Drought Episode,2022-06-18T15:07:57.022245,
10.1590/0102-7786353001,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1982-4351,0102-7786",0102-7786,Revista Brasileira de Meteorologia,FapUNIFESP (SciELO),2020-09-01,2020,Opuntia ficus-indica (L.) Mill. e as Mudanças Climáticas: Uma Análise a Luz da Modelagem de Distribuição de Espécies no Bioma Caatinga,2022-07-10T19:58:50.300401,
10.1016/j.mex.2020.101067,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2215-0161,2215-0161,MethodsX,Elsevier BV,2020-01-01,2020,Deeply digging the interaction effect in multiple linear regressions using a fractional-power interaction term,2022-07-27T01:11:08.441923,
10.1111/jse.12599,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"1674-4918,1759-6831",1759-6831,Journal of Systematics and Evolution,Wiley,2020-06-22,2020,"Phylogenomics, biogeography, and evolution of morphology and ecological niche of the eastern Asian–eastern North American<i>Nyssa</i>(Nyssaceae)",2022-10-29T01:22:02.554959,
10.1038/s41467-019-13241-y,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2041-1723,2041-1723,Nature Communications,Springer Science and Business Media LLC,2019-11-20,2019,Biodiversity can benefit from climate stabilization despite adverse side effects of land-based mitigation,2021-11-28T14:10:19.417982,
10.1098/rspb.2016.1529,,,,2,TRUE,FALSE,journal-article,bronze,TRUE,FALSE,FALSE,"0962-8452,1471-2954",0962-8452,Proceedings of the Royal Society B: Biological Sciences,The Royal Society,2016-10-26,2016,Identifying cryptic diversity with predictive phylogeography,2021-11-25T22:26:20.893136,
10.3389/fevo.2020.00181,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,2296-701X,2296-701X,Frontiers in Ecology and Evolution,Frontiers Media SA,2020-06-30,2020,Diversity of Reproductive Phenology Among Subtropical Grasses Is Constrained by Evolution and Climatic Niche,2021-02-09T07:06:35.967538,
10.11609/jott.5294.11.14.14788-14801,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,"0974-7907,0974-7893",0974-7893,Journal of Threatened Taxa,Wildlife Information Liaison Development Society,2019-11-26,2019,Complementary bat (Mammalia: Chiroptera) survey techniques uncover two new country records for Nigeria,2021-03-26T06:44:20.995809,
10.1080/00222933.2018.1545058,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0022-2933,1464-5262",0022-2933,Journal of Natural History,Informa UK Limited,2018-10-26,2018,"First record of the invasive Asian date mussel Arcuatula senhousia (Benson, 1842) (Mollusca: Bivalvia: Mytilidae) in West Africa",2022-07-11T00:31:27.953107,
10.1101/571182,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2019-03-09,2019,Determining the Minimal Background Area for Species Distribution Models: MinBar PACKAGE,2022-11-23T16:54:53.503913,
10.1007/s41742-018-0146-3,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1735-6865,2008-2304",1735-6865,International Journal of Environmental Research,Springer Science and Business Media LLC,2018-09-26,2018,Where will Invasive Plants Colonize in Response to Climate Change: Predicting the Invasion of Galinsoga quadriradiata in China,2021-01-18T03:56:47.412742,
10.1080/0028825x.2017.1293695,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0028-825X,1175-8643",0028-825X,New Zealand Journal of Botany,Informa UK Limited,2017-03-13,2017,Independent contrasts reveal climatic relationships of divaricate plants in New Zealand,2021-01-13T05:56:08.594926,
10.1007/s10661-018-7104-6,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0167-6369,1573-2959",0167-6369,Environmental Monitoring and Assessment,Springer Science and Business Media LLC,2018-11-21,2018,Identifying potential distributions of 10 invasive alien trees: implications for conservation management of protected areas,2021-01-15T20:12:27.173694,
10.3390/f10010007,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1999-4907,1999-4907,Forests,MDPI AG,2018-12-22,2018,The Relic Trochodendron aralioides Siebold &amp; Zucc. (Trochodendraceae) in Taiwan: Ensemble Distribution Modeling and Climate Change Impacts,2022-08-28T14:50:36.619196,
10.3897/bdj.7.e36226,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1314-2828,1314-2836",1314-2828,Biodiversity Data Journal,Pensoft Publishers,2019-06-20,2019,Biodiversidata: An Open-Access Biodiversity Database for Uruguay,2022-07-05T02:54:35.523294,
10.3800/pbr.14.206,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,FALSE,"1880-8247,1882-627X",1880-8247,Plankton and Benthos Research,The Plankton Society of Japan/The Japanese Association of Benthology,2019-08-26,2019,"<i>Velella velella</i> (Cnidaria: Hydrozoa) in the Bay of Ranobe, south-west Madagascar",2021-02-06T18:40:28.090670,
10.1017/s1479262118000588,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1479-2621,1479-263X",1479-2621,Plant Genetic Resources: Characterization and Utilization,Cambridge University Press (CUP),2019-01-09,2019,An<i>in situ</i>approach to the conservation of temperate cereal crop wild relatives in the Mediterranean Basin and Asian centre of diversity,2022-07-28T11:29:17.043314,
10.1016/j.pld.2018.12.002,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2468-2659,2468-2659,Plant Diversity,Elsevier BV,2019-02-01,2019,Conservation implications of population genetic structure in a threatened orchid Cypripedium tibeticum,2021-11-25T11:07:49.644442,
10.1007/s11252-020-01001-6,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1083-8155,1573-1642",1083-8155,Urban Ecosystems,Springer Science and Business Media LLC,2020-05-13,2020,"Aquatic landscape change, extirpations, and introductions in the Chicago Region",2021-01-15T19:43:55.140150,
10.1093/condor/duz035,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0010-5422,1938-5129",0010-5422,The Condor,Oxford University Press (OUP),2019-07-25,2019,Completeness of digital accessible knowledge of the birds of western Africa: Priorities for survey,2021-01-14T20:26:53.219006,
